2756, 2556, 96, 80, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4425.JPG, 03-09 17:35:54, 0, Start 
2584.78, 2469.62, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4532.JPG, 03-09 18:29:24, 0, Auto
2584.91, 2469.98, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4533.JPG, 03-09 18:29:54, 0, Auto
2584.99, 2469.48, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4534.JPG, 03-09 18:30:24, 0, Auto
2584.98, 2468.19, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4535.JPG, 03-09 18:30:54, 0, Auto
2585.05, 2468.85, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4536.JPG, 03-09 18:31:24, 0, Auto
2585.2, 2469.21, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4537.JPG, 03-09 18:31:54, 0, Auto
2585.15, 2467.79, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4538.JPG, 03-09 18:32:24, 0, Auto
2585.14, 2469.44, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4539.JPG, 03-09 18:32:54, 0, Auto
2585.14, 2466.48, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4540.JPG, 03-09 18:33:24, 0, Auto
2585.02, 2467.18, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4541.JPG, 03-09 18:33:54, 0, Auto
2586.39, 2468.77, 154.41, 128.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4542.JPG, 03-09 18:34:24, 0, Auto
2584.73, 2466.43, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4543.JPG, 03-09 18:34:54, 0, Auto
2584.41, 2466.43, 157.5, 131.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4544.JPG, 03-09 18:35:24, 0, Auto
2585.8, 2465.85, 154.41, 128.67, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4545.JPG, 03-09 18:35:54, 0, Auto
2588.76, 2472.06, 148.41, 123.68, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4546.JPG, 03-09 18:36:24, 0, Auto
2587.36, 2471.57, 151.38, 126.15, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4547.JPG, 03-09 18:36:54, 0, Auto
2587.37, 2471.47, 151.38, 126.15, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4548.JPG, 03-09 18:37:24, 0, Auto
2588.69, 2472.08, 148.41, 123.68, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4549.JPG, 03-09 18:37:54, 0, Auto
2588.54, 2470.56, 148.41, 123.68, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4550.JPG, 03-09 18:38:24, 0, Auto
2589.87, 2471.69, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4551.JPG, 03-09 18:38:54, 0, Auto
2589.68, 2472.32, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4552.JPG, 03-09 18:39:24, 0, Auto
2589.48, 2471.42, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4553.JPG, 03-09 18:39:54, 0, Auto
2589.28, 2471.58, 145.5, 121.25, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4554.JPG, 03-09 18:40:24, 0, Auto
2590.59, 2472.38, 142.65, 118.88, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4555.JPG, 03-09 18:40:54, 0, Auto
2591.78, 2473.66, 139.85, 116.54, C:\Users\Amir\Documents\PHD\Experiments\Force Measurements\Exp2_Pendulum\Measurements\59\side\4\DSC_4556.JPG, 03-09 18:41:24, 0, Auto
